ÅõÀÚÀÏÀÚ,ÀÏÀÏ¼öÀÍ·ü(%),´©Àû¼öÀÍ·ü(%),¿¬´©Àû¼öÀÍ·ü(%),ÄÚ½º´ÚÁ¾°¡,ÄÚ½º´Ú¼öÀÍ·ü(%),ÄÚ½º´Ú´©Àû¼öÀÍ·ü(%),ÄÚ½º´Ú¿¬´©Àû¼öÀÍ·ü(%),ÅõÀÚ¿¬Â÷
2011-04-04,1.1426762020359522,1.1426762020359416,1.1426762020359416,534.9,0.5337743863473999,0.5337743863474076,0.5337743863474076,1.0
2011-04-05,-0.04129107642676656,1.1009133023052842,1.1009133023052842,537.66,0.51598429613011,1.0525128744878431,1.0525128744878431,1.0
2011-04-06,0.07178077760568606,1.1734843240401194,1.1734843240401194,533.98,-0.68444742030278,0.3608615569672846,0.3608615569672846,1.0
2011-04-07,2.1918351116573866,3.3910402771416104,3.3910402771416104,534.97,0.18540020225477,0.546930797278522,0.546930797278522,1.0
2011-04-08,-0.336043812097965,3.0436010840265704,3.0436010840265704,534.2,-0.14393330467128,0.4022102770364411,0.4022102770364411,1.0
2011-04-11,-0.31831022057717595,2.715602770125347,2.715602770125347,533.11,-0.20404342942719,0.19734616396647198,0.19734616396647198,1.0
2011-04-12,-1.413452382322954,1.263766635753627,1.263766635753627,525.11,-1.50062838813753,-1.3062436567304325,-1.3062436567304325,1.0
2011-04-13,1.6376622479626335,2.922125112812335,2.922125112812335,528.7,0.68366627944622,-0.6315077246926815,-0.6315077246926815,1.0
2011-04-14,-1.169396514957696,1.7185573686226974,1.7185573686226974,531.47,0.52392661244562,-0.11088974927637718,-0.11088974927637718,1.0
2011-04-15,1.0894414693224719,2.8267215145930225,2.8267215145930225,534.58,0.58516943571602,0.4736307935195416,0.4736307935195416,1.0
2011-04-18,0.10206002290584003,2.931666490124152,2.931666490124152,528.52,-1.13360020951027,-0.665338495658363,-0.665338495658363,1.0
2011-04-19,0.8232115557440075,3.77901186319074,3.77901186319074,526.62,-0.35949443729659,-1.0224410780738658,-1.0224410780738658,1.0
2011-04-20,0.8632714349264135,4.6749064280545705,4.6749064280545705,532.25,1.06908207056322,0.03571025824158358,0.03571025824158358,1.0
2011-04-21,-0.5990834500255294,4.047816387314396,4.047816387314396,529.58,-0.5016439643024699,-0.466112844415989,-0.466112844415989,1.0
2011-04-22,0.09501892390384448,4.146681502791072,4.146681502791072,525.26,-0.81574077570906,-1.278051347592335,-1.278051347592335,1.0
2011-04-25,-0.9951366140760596,3.110279742811617,3.110279742811617,528.6,0.6358755663861699,-0.6503025974513688,-0.6503025974513688,1.0
2011-04-26,-1.0859219767503736,1.9905825547956502,1.9905825547956502,521.68,-1.30911842603104,-1.9509077923542173,-1.9509077923542173,1.0
2011-04-27,-0.6627762394174881,1.314613207178983,1.314613207178983,518.39,-0.63065480754485,-2.5692591061158176,-2.5692591061158176,1.0
2011-04-28,-0.797870363372033,0.5062539346339046,0.5062539346339046,514.67,-0.71760643530932,-3.2684283727398733,-3.2684283727398733,1.0
2011-04-29,-0.6106921027066055,-0.10752982087114393,-0.10752982087114393,511.0,-0.7130782831717299,-3.958200202984574,-3.958200202984574,1.0
2011-05-02,0.7256758966520729,0.6173657577891456,0.6173657577891456,516.76,1.12720156555772,-2.875615532082798,-2.875615532082798,1.0
2011-05-03,-0.20228901712675645,0.41382787753887484,0.41382787753887484,512.51,-0.8224320767861201,-3.6743976243280185,-3.6743976243280185,1.0
2011-05-04,-0.1892142194621,0.223830636888378,0.223830636888378,510.53,-0.3863339251917,-4.046536104950493,-4.046536104950493,1.0
2011-05-06,-0.05457574544768504,0.16913273420207098,0.16913273420207098,506.42,-0.80504573678333,-4.819005375333518,-4.819005375333518,1.0
2011-05-09,0.027692274142655515,0.19687184504515454,0.19687184504515454,504.37,-0.40480233798033005,-5.204300266887096,-5.204300266887096,1.0
2011-05-11,1.0333587012692076,1.2322649386554918,1.2322649386554918,505.18,0.16059638757262001,-5.05206179754153,-5.05206179754153,1.0
2011-05-12,0.6688094079566337,1.9093158504528196,1.9093158504528196,504.46,-0.14252345698563,-5.187384881404256,-5.187384881404256,1.0
2011-05-13,1.1719734476341936,3.103665972885805,3.103665972885805,507.28,0.5590135986996,-4.657369469608586,-4.657369469608586,1.0
2011-05-16,0.6279524023704764,3.751107920294583,3.751107920294583,506.07,-0.23852704620721,-4.88478742998899,-4.88478742998899,1.0
2011-05-17,-0.6923496733591289,3.0327874635019514,3.0327874635019514,501.72,-0.8595648823285199,-5.702364394992932,-5.702364394992932,1.0
2011-05-18,-1.167030418319771,1.8303634929601298,1.8303634929601298,498.94,-0.5540939169257699,-6.224861857685104,-6.224861857685104,1.0
2011-05-19,-1.7973469380738336,0.00011857268995552062,0.00011857268995552062,487.03,-2.38706056840501,-8.463331203247627,-8.463331203247627,1.0
2011-05-20,-0.7434321916155595,-0.7433145004331454,-0.7433145004331454,486.24,-0.16220766687883,-8.611810698041445,-8.611810698041445,1.0
2011-05-23,-2.6129301149818587,-3.336822326984157,-3.336822326984157,472.94,-2.7352747614346797,-11.111528774950063,-11.111528774950063,1.0
2011-05-24,1.1250349492558755,-2.249327795101441,-2.249327795101441,474.32,0.29179177062629996,-10.852159530879835,-10.852159530879835,1.0
2011-05-25,-0.496304046171323,-2.73446833641402,-2.73446833641402,471.23,-0.6514589306797,-11.432921099124016,-11.432921099124016,1.0
2011-05-26,2.41920277220152,-0.3814178980120042,-0.3814178980120042,479.96,1.85259851877002,-9.792128707288516,-9.792128707288516,1.0
2011-05-27,0.11094110937044249,-0.2708999378889576,-0.2708999378889576,483.22,0.67922326860572,-9.179415855354522,-9.179415855354522,1.0
2011-05-30,-0.4348659459734954,-0.7045878322849086,-0.7045878322849086,480.52,-0.55875170729688,-9.686877419839723,-9.686877419839723,1.0
2011-05-31,0.061941711809520975,-0.6430825542399154,-0.6430825542399154,484.54,0.8365936901689901,-8.931323534939505,-8.931323534939505,1.0
2011-06-01,0.273426278511408,-0.37141463242431616,-0.37141463242431616,483.23,-0.27035951624221,-9.17753636807863,-9.17753636807863,1.0
2011-06-02,-2.3495963976123795,-2.71228428521304,-2.71228428521304,477.83,-1.11748028888936,-10.192459497049056,-10.192459497049056,1.0
2011-06-03,-0.41724483318918,-3.1182122523607636,-3.1182122523607636,476.1,-0.36205344997174,-10.517610795774758,-10.517610795774758,1.0
2011-06-07,-0.10221550574722453,-3.217240461683968,-3.217240461683968,472.8,-0.6931316950220501,-11.137841596812237,-11.137841596812237,1.0
2011-06-08,-0.7220799263427414,-3.9160893404707187,-3.9160893404707187,469.15,-0.77199661590525,-11.8238544525052,-11.8238544525052,1.0
2011-06-09,0.275235287918968,-3.651632512323155,-3.651632512323155,473.47,0.92081423851648,-11.011915949328843,-11.011915949328843,1.0
2011-06-10,-0.6055245254611534,-4.235045507342483,-4.235045507342483,466.91,-1.3855154497645,-12.244859602300306,-12.244859602300306,1.0
2011-06-13,-1.875268109104537,-6.0308951586417585,-6.0308951586417585,458.15,-1.8761645713306698,-13.891290455963446,-13.891290455963446,1.0
2011-06-14,0.8972487556872485,-5.1877585347222315,-5.1877585347222315,462.29,0.90363418094512,-13.11318272375278,-13.11318272375278,1.0
2011-06-15,0.016994954952944466,-5.171645236995326,-5.171645236995326,464.83,0.54943866404204,-12.635792955681513,-12.635792955681513,1.0
2011-06-16,-0.821798630624084,-5.9509433578810444,-5.9509433578810444,460.54,-0.9229180560635,-13.44209299703023,-13.44209299703023,1.0
2011-06-17,-1.7132900181204356,-7.5622764574669095,-7.5622764574669095,459.33,-0.26273505015851,-13.669510957410647,-13.669510957410647,1.0
2011-06-20,-0.8860574375326389,-8.38132778200138,-8.38132778200138,457.23,-0.45718764287112,-14.064203285343568,-14.064203285343568,1.0
2011-06-21,0.5020126776908674,-7.921390432334974,-7.921390432334974,459.57,0.51177744242503,-13.62440326278972,-13.62440326278972,1.0
2011-06-22,2.1321739580774013,-5.958114298173445,-5.958114298173445,463.77,0.9138977740061199,-12.835018606923853,-12.835018606923853,1.0
2011-06-23,-0.1300226154257655,-6.080390017558668,-6.080390017558668,464.62,0.18328050542295002,-12.6752621884748,-12.6752621884748,1.0
2011-06-24,1.68311464632655,-4.499615306171423,-4.499615306171423,473.66,1.94567603633077,-10.976205691087271,-10.976205691087271,1.0
