[제조]총자본증가율,[제조]자기자본증가율,[제조]매출채권회전률,[제조]순운전자본비율,[제조]자기자본배율,[제조]비유동비율,[제조]유동자산구성비율,[제조]자기자본구성비율,[제조]자본분배율,year,label
17.52,-14.74,8.35,-23.46,678.01,167.8,10.92,53.09,0.0,2018,0
-20.5,-18.06,3.33,28.63,140.54,55.22,64.93,63.5,0.0,2011,1
48.08,52.14,7.68,35.69,1753.16,53.54,60.17,74.39,42.26,2018,0
80.29,96.14,26.52,79.69,1345.97,17.48,83.63,93.65,72.61,2018,0
74.13,114.71,4.15,16.98,1568.1,88.66,58.64,46.65,48.23,2012,0
41.26,42.55,6.22,34.16,2229.22,83.08,60.89,47.07,55.74,2013,0
-19.54,-9.72,4.34,9.99,1952.91,126.29,33.29,52.82,21.92,2014,0
55.35,43.66,4.72,-1.27,916.15,116.56,37.54,53.59,-115.1,2015,0
-23.32,-24.04,4.16,-16.71,580.87,140.04,23.28,54.79,0.0,2016,0
-4.76,-5.33,4.9,-11.05,331.07,145.34,25.53,51.23,0.0,2017,0
-6.73,-35.67,5.86,-33.95,144.84,233.98,21.25,33.66,0.0,2018,0
21.28,93.83,3.48,39.45,659.06,38.99,76.43,60.47,45.7,2014,0
39.37,4.62,3.2,23.29,603.92,68.55,68.88,45.39,24.36,2015,0
-12.4,-6.99,3.35,23.29,561.7,73.31,65.07,47.65,1.0,2016,0
-3.21,-9.66,4.14,22.72,507.44,72.91,67.53,44.53,9.01,2017,0
3.91,-36.76,3.69,36.14,320.93,113.99,70.13,26.2,-114.95,2018,0
-8.73,19.44,0.93,26.16,207.22,82.23,62.49,45.62,18.12,2011,0
-7.12,-15.89,23.52,6.56,134.66,87.0,61.86,43.84,-40.82,2012,0
-34.53,-25.46,7.23,21.35,90.67,88.9,58.77,46.38,0.0,2013,0
73.17,106.63,3.39,24.79,118.1,77.3,55.36,57.75,0.0,2014,0
13.15,-0.19,3.38,28.56,100.82,81.22,40.21,73.62,0.0,2015,0
-47.32,-19.46,1.71,29.12,71.6,75.25,34.21,87.44,0.0,2016,0
187.78,333.24,3.89,0.52,919.88,101.72,56.58,42.68,56.97,2017,0
9.71,57.67,6.08,14.15,1032.11,77.75,52.31,61.34,56.7,2018,0
5.03,8.32,4.2,17.65,1306.49,71.29,63.93,50.59,44.83,2011,0
-0.55,-2.23,4.11,30.5,1277.29,75.44,62.48,49.74,-8.7,2012,0
-5.57,-4.47,4.43,14.24,1158.33,73.87,62.88,50.26,-111.1,2013,0
-35.83,-36.59,3.92,-2.1,734.44,106.93,46.9,49.65,0.0,2014,0
-3.02,3.55,5.43,24.2,760.52,67.51,64.2,53.02,24.48,2015,0
8.69,12.33,5.31,12.13,854.3,91.15,50.05,54.8,37.07,2016,0
10.59,7.91,4.12,10.39,877.85,84.75,54.69,53.47,13.0,2017,0
21.42,5.58,5.68,7.67,926.84,115.39,45.9,46.88,42.94,2018,0
-4.1,-6.65,3.94,29.49,782.23,73.24,50.89,67.05,15.22,2011,0
-11.07,-28.32,3.89,20.95,552.39,86.84,45.81,62.39,-150.53,2012,0
-25.05,21.07,3.78,11.0,630.75,90.41,44.68,61.19,32.33,2013,0
1.75,3.77,3.89,7.68,654.5,89.58,44.14,62.36,28.26,2014,0
8.57,22.72,3.85,20.58,803.24,72.39,49.01,70.44,46.36,2015,0
18.53,13.51,2.77,21.39,911.77,69.16,53.34,67.46,47.24,2016,0
71.74,-10.55,4.24,9.39,815.56,109.87,61.39,35.14,4.01,2017,0
-8.15,23.97,6.07,18.59,1011.07,84.86,59.76,47.42,58.98,2018,0
19.9,54.09,1.35,44.51,1258.88,56.04,68.56,56.1,44.92,2012,0
17.6,11.1,1.5,24.65,1380.73,64.22,65.96,53.0,46.83,2013,0
20.49,10.6,1.38,23.31,1388.97,58.5,71.54,48.65,28.39,2014,0
0.31,28.92,1.61,44.57,1406.57,48.2,69.86,62.53,26.99,2015,0
28.62,-1.05,1.71,17.41,699.9,86.0,58.63,48.1,35.55,2016,0
19.75,5.71,1.52,17.45,656.22,98.91,58.0,42.46,-19.66,2017,0
26.06,10.92,1.59,2.61,600.33,112.94,57.67,37.48,-127.95,2018,0
-6.63,-13.94,3.93,11.68,124.88,85.2,58.16,49.11,-51.76,2011,0
-13.3,3.57,4.31,16.85,129.34,77.29,54.66,58.66,34.22,2012,0
5.27,2.55,5.38,21.05,132.63,69.85,60.08,57.15,32.08,2013,0
-0.31,2.03,5.58,27.69,125.78,61.63,63.95,58.49,17.2,2014,0
6.64,5.78,7.19,28.58,133.05,59.39,65.54,58.02,29.51,2015,0
10.88,3.96,6.73,29.0,138.31,56.5,69.27,54.4,25.93,2016,0
-1.26,-3.13,5.33,25.46,133.98,61.09,67.4,53.37,0.76,2017,0
-1.92,13.48,4.45,33.0,139.3,50.33,68.93,61.74,13.77,2018,0
15.06,1.32,3.81,4.83,172.49,101.09,60.02,39.55,32.42,2011,0
-17.03,-27.47,3.84,2.06,119.5,124.02,57.12,34.57,-110.01,2012,0
-1.74,-13.61,4.52,-5.36,103.24,135.45,58.83,30.4,10.73,2013,0
-5.94,4.67,4.24,1.41,98.02,116.73,60.51,33.83,11.14,2014,0
-6.76,-7.82,3.67,-4.65,90.35,138.62,53.64,33.44,18.11,2015,0
-13.47,10.82,4.2,3.0,77.71,120.38,48.44,42.83,-189.08,2016,0
-1.5,-22.75,5.35,-2.94,60.03,155.9,47.64,33.59,-3.05,2017,0
-3.27,-2.94,5.95,-4.23,52.87,157.22,47.02,33.7,-6.97,2018,0
146.5,333.24,14.9,68.45,1083.98,18.93,84.27,83.09,31.26,2018,0
56.06,84.95,8.08,42.54,2459.5,47.42,62.87,78.31,53.91,2016,0
10.36,20.34,11.43,44.75,2908.61,48.88,58.26,85.39,55.52,2017,0
2.17,7.79,9.04,41.19,3135.15,55.76,49.57,90.42,50.55,2018,0
3.9,-2.03,7.7,6.96,589.32,129.91,44.17,42.97,27.33,2011,0
13.72,6.0,8.33,9.22,624.69,123.98,50.32,40.07,37.07,2012,0
7.41,-8.95,6.9,3.31,567.85,150.83,48.8,33.94,13.73,2013,0
-0.33,5.85,6.86,4.69,601.05,145.07,47.47,36.21,34.64,2014,0
18.82,10.62,5.22,3.51,664.86,144.57,51.01,33.88,20.07,2015,0
-11.01,-2.55,6.45,4.13,643.65,145.49,45.85,37.22,23.96,2016,0
11.04,15.95,8.38,2.83,673.88,133.1,47.95,39.11,41.06,2017,0
21.94,31.2,9.7,10.98,565.87,135.52,43.13,41.96,46.01,2018,0
87.71,104.18,8.97,76.96,1336.77,20.83,80.26,94.76,39.51,2011,0
12.26,5.5,9.11,77.39,1410.35,19.23,82.88,89.05,42.17,2012,0
11.17,13.22,7.9,78.74,1596.76,18.34,83.36,90.69,42.14,2013,0
4.06,2.27,9.39,74.33,1626.84,21.18,81.12,89.12,36.98,2014,0
5.8,6.88,8.82,69.26,1738.7,25.55,77.0,90.04,35.84,2015,0
14.3,13.16,10.34,62.37,1967.44,31.02,72.35,89.13,48.21,2016,0
26.98,17.91,14.07,56.22,1175.47,33.63,72.15,82.8,53.77,2017,0
16.78,17.05,11.59,51.5,1375.83,39.77,67.0,82.97,59.85,2018,0
-0.56,-4.46,4.51,10.48,821.17,96.85,69.39,31.6,0.0,2011,0
16.98,-4.65,4.47,5.84,752.23,88.53,77.2,25.76,0.0,2012,0
9.27,30.18,5.44,14.67,880.57,65.64,80.62,29.52,47.69,2013,0
-5.97,7.81,5.02,16.39,920.38,67.05,77.65,33.34,48.08,2014,0
11.88,18.77,5.4,36.26,1062.55,52.54,81.12,35.93,23.82,2015,0
29.04,30.63,5.52,27.25,709.38,53.76,80.16,36.91,22.02,2016,0
21.07,22.61,5.55,28.22,753.5,47.32,81.62,38.84,65.18,2017,0
-2.76,-9.24,6.06,44.24,615.79,48.8,82.85,35.14,9.33,2018,0
-11.89,2.35,2.77,22.33,1359.67,84.05,51.21,58.05,2.26,2011,0
-13.56,-5.99,4.83,27.04,1278.29,84.53,47.02,62.68,-22.49,2012,0
12.87,2.18,3.98,23.19,1306.1,82.74,52.47,57.45,30.75,2013,0
7.45,-2.42,3.06,17.42,1274.5,85.91,55.66,51.61,12.51,2014,0
37.27,-4.38,3.69,3.78,1137.88,137.61,46.99,38.52,22.6,2015,0
4.44,-12.21,2.91,14.34,929.77,103.96,58.65,39.77,-226.03,2016,0
-6.92,16.5,4.15,13.3,935.33,85.71,59.46,47.3,16.41,2017,0
5.91,-0.65,4.13,20.73,818.95,70.31,67.82,45.78,-37.7,2018,0
-2.83,5.12,9.16,14.13,1262.23,58.63,85.74,24.32,64.46,2011,0
15.8,12.65,10.67,14.01,1421.84,56.21,87.23,22.71,47.01,2012,0
0.53,6.5,13.34,53.61,1514.21,67.59,83.83,23.92,43.47,2013,0
10.16,7.04,13.61,55.64,1620.77,62.99,85.29,23.36,53.75,2014,0
27.54,34.14,15.49,57.28,2174.1,71.25,84.61,21.61,70.55,2015,0
42.64,11.84,20.41,46.55,2266.45,93.64,84.21,16.87,64.29,2016,0
33.29,8.95,27.64,45.08,2469.36,91.52,85.99,15.3,67.38,2017,0
45.78,-7.93,40.07,30.64,2273.53,126.29,83.54,13.04,64.39,2018,0
79.69,15.81,1.66,41.98,774.02,70.2,67.15,46.8,47.16,2011,0
1.22,11.74,2.03,23.31,864.92,77.51,59.96,51.67,50.87,2012,0
4.95,21.27,2.31,34.0,963.64,76.83,54.13,59.7,55.49,2013,0
39.82,21.27,2.49,29.65,1052.12,88.65,54.1,51.78,54.45,2014,0
61.81,104.11,2.57,45.28,1628.29,60.01,60.14,66.42,52.14,2015,0
19.6,5.69,1.57,32.43,1135.05,71.9,57.98,58.44,52.1,2016,0
47.43,27.27,1.55,19.02,1429.14,100.18,48.86,51.05,46.75,2017,0
1.85,12.6,2.02,20.08,1497.94,97.88,45.32,55.86,59.68,2018,0
-32.48,-76.57,9.86,-46.37,42.59,468.34,34.76,8.93,-120.01,2011,1
2.48,-2.23,4.01,29.68,1179.46,50.23,72.37,55.0,70.29,2011,0
-10.1,-4.83,4.37,34.39,1122.53,49.13,71.39,58.22,32.88,2012,0
-19.28,4.92,3.56,43.36,1177.73,44.57,66.27,75.68,56.53,2013,0
14.58,-3.13,3.78,35.56,1140.89,45.3,71.02,63.98,26.69,2014,0
-34.89,-8.76,3.82,52.2,1040.93,42.5,61.9,89.66,0.0,2015,0
8.03,12.45,3.87,53.84,1170.54,42.65,60.19,93.32,66.94,2016,0
26.56,10.74,4.33,51.72,1296.3,38.26,68.76,81.66,68.58,2017,0
-7.22,-4.86,4.37,56.54,1233.34,33.41,72.03,83.74,5.57,2018,0
9.84,9.98,3.93,18.89,714.59,80.27,60.96,48.64,44.98,2011,0
5.54,5.83,4.11,16.75,756.27,80.22,60.87,48.77,39.55,2012,0
4.65,1.98,4.49,25.62,771.22,78.19,62.84,47.53,44.14,2013,0
1.48,11.78,4.52,25.02,862.09,72.14,62.23,52.35,41.95,2014,0
4.02,16.68,5.14,29.07,1005.88,68.43,59.82,58.72,50.21,2015,0
8.98,16.59,5.55,28.72,1172.8,66.58,58.18,62.82,51.09,2016,0
3.99,7.29,5.66,29.69,1258.3,65.8,57.35,64.81,43.6,2017,0
-2.18,3.58,5.3,31.9,1303.31,64.67,55.62,68.63,31.79,2018,0
2.64,4.74,5.32,8.72,1524.52,117.02,23.63,65.26,63.46,2011,0
-4.02,18.29,6.57,14.77,1803.38,98.25,20.97,80.44,79.64,2012,0
3.69,8.25,6.4,19.45,1952.18,89.97,24.45,83.97,71.82,2013,0
4.97,6.96,6.01,21.23,2088.09,86.98,25.58,85.56,66.89,2014,0
-4.96,-13.13,6.07,8.99,1813.98,101.88,20.33,78.21,0.0,2015,0
16.54,20.75,5.98,16.85,2190.32,96.8,21.57,81.03,82.8,2016,0
96.28,32.11,4.25,-7.42,2893.67,145.93,20.41,54.54,51.98,2017,0
8.37,16.91,5.59,-6.05,3382.92,142.71,16.04,58.83,62.58,2018,0
-7.07,6.22,11.28,50.26,179.43,44.91,62.85,82.73,0.0,2011,0
-9.52,-20.76,2.77,38.13,142.18,53.33,61.75,71.73,0.0,2012,0
-2.4,7.55,18.58,47.58,152.92,41.87,66.83,79.22,51.26,2013,0
24.27,15.26,9.24,38.18,176.27,50.75,62.44,74.03,33.39,2014,0
-6.03,-5.88,7.76,37.35,165.91,52.06,61.47,74.01,25.97,2015,0
31.95,16.37,8.31,59.11,193.07,37.74,75.38,65.22,36.63,2016,0
181.18,9.4,9.85,-13.19,211.21,250.06,18.29,32.68,67.92,2017,0
-1.62,-3.27,14.64,-0.05,204.3,212.5,32.8,31.62,31.06,2018,0
5.72,-2.98,4.21,26.76,1043.68,79.02,41.05,74.6,14.13,2011,0
-4.1,-0.49,4.32,30.18,1038.51,75.51,41.55,77.4,26.75,2012,0
13.54,-0.08,5.87,22.9,1037.67,82.29,43.95,68.11,31.83,2013,0
-3.99,7.21,6.92,27.12,1112.51,75.57,42.52,76.06,37.67,2014,0
16.65,18.71,9.35,34.11,1320.7,61.56,52.35,77.4,53.56,2015,0
9.84,15.61,8.45,44.46,1526.92,51.82,57.78,81.48,47.82,2016,0
-2.32,4.43,6.91,46.26,1594.55,51.53,55.11,87.1,25.68,2017,0
9.53,8.95,7.49,50.62,1737.33,45.74,60.37,86.64,38.86,2018,0
-22.53,-33.11,9.65,-27.21,126.56,248.91,46.69,21.42,-19.29,2011,0
4.98,-0.41,12.28,-20.32,102.52,260.8,47.01,20.32,26.05,2012,0
-15.06,-0.1,14.58,-4.41,76.35,237.21,43.32,23.9,-54.53,2013,0
0.56,2.73,20.3,-8.55,78.43,226.73,44.65,24.41,34.76,2014,0
5.97,4.06,16.55,4.33,81.62,208.76,49.96,23.97,34.57,2015,0
0.06,75.33,13.94,2.82,99.27,118.46,50.24,42.01,34.25,2016,0
-8.76,-4.87,13.25,-0.48,94.29,114.03,50.06,43.8,19.41,2017,0
2.79,-7.15,14.87,1.24,87.19,128.84,49.51,39.18,18.33,2018,0
14.57,10.61,3.35,20.63,852.62,76.34,58.11,54.87,60.5,2011,0
-3.81,17.6,3.23,27.39,1002.68,62.68,57.99,67.03,57.64,2012,0
6.61,9.65,3.06,33.29,1099.47,56.0,61.42,68.89,54.99,2013,0
25.65,11.43,3.35,18.1,1195.55,78.55,52.05,61.05,50.24,2014,0
12.66,13.42,3.47,26.74,1355.99,69.67,57.23,61.4,48.78,2015,0
14.6,15.49,3.48,23.85,1482.09,77.52,52.07,61.84,47.58,2016,0
29.21,16.58,3.32,11.65,1556.81,113.19,36.89,55.75,37.76,2017,0
5.53,5.91,3.41,9.55,1648.76,119.66,33.03,55.96,40.66,2018,0
-0.14,10.8,59.98,45.1,4361.55,38.23,76.8,60.69,66.37,2017,0
3.46,13.16,59.98,54.65,4935.54,34.24,77.89,64.56,73.03,2018,0
86.86,107.42,15.55,76.11,1344.85,22.64,79.71,89.61,48.52,2018,0
0.8,0.32,5.16,-0.06,1496.01,127.78,23.84,59.6,45.34,2011,0
21.49,-3.23,4.36,-7.39,1446.24,159.27,24.39,47.47,18.2,2012,0
-1.77,-0.64,6.07,-2.23,1436.99,144.09,30.74,48.07,30.1,2013,0
-8.39,-18.99,5.98,-10.02,1164.15,168.24,28.62,42.43,-92.81,2014,0
0.18,-3.87,4.89,-20.58,1119.09,186.78,23.94,40.72,26.92,2015,0
-4.82,-7.06,4.23,-24.29,1040.08,200.07,20.4,39.79,-71.38,2016,0
-6.28,-3.56,4.71,-27.29,617.27,201.65,17.44,40.94,-48.56,2017,0
10.17,-10.21,5.38,-13.85,465.04,216.78,27.66,33.37,-58.86,2018,0
-8.39,6.38,4.75,-8.13,1440.53,128.58,39.87,46.77,62.05,2014,0
31.29,2.56,4.72,-8.37,1477.38,136.96,41.09,43.01,56.31,2015,0
0.13,-4.73,4.53,-5.47,1407.45,140.97,42.41,40.85,23.76,2016,0
4.16,8.46,4.57,3.24,1111.81,130.16,45.22,42.09,51.31,2017,0
-16.51,-13.5,3.86,-9.41,961.72,135.72,46.47,39.44,47.24,2018,0
14.76,54.29,8.3,34.32,617.43,85.22,52.9,55.27,43.78,2011,0
5.32,4.41,8.39,28.96,637.5,87.86,51.86,54.79,34.16,2012,0
16.06,4.16,7.31,38.45,619.21,86.04,57.65,49.23,26.88,2013,0
8.16,15.47,5.51,32.05,670.04,68.64,62.76,54.26,28.27,2014,0
-0.49,2.24,5.4,29.14,605.26,67.97,61.38,56.83,4.18,2015,0
0.38,7.62,6.4,33.88,651.4,57.86,64.37,61.58,41.11,2016,0
-9.47,2.99,6.59,39.39,670.88,52.49,62.97,70.55,37.23,2017,0
5.8,6.84,8.87,45.01,688.08,47.53,64.18,75.36,39.5,2018,0
-0.55,-6.07,4.02,-6.85,137.33,139.76,73.7,18.82,42.23,2011,0
92.58,102.28,3.15,-14.74,166.21,191.71,62.11,19.76,-243.59,2012,0
-8.19,-19.49,3.69,-15.46,133.81,210.68,63.49,17.33,24.63,2013,0
-19.38,-5.84,3.46,-19.67,126.0,219.9,55.48,20.24,42.82,2014,0
-8.83,5.23,4.0,-17.44,132.6,200.87,53.06,23.37,36.71,2015,0
-8.46,13.66,3.71,-11.25,150.71,162.83,52.76,29.01,39.46,2016,0
7.0,68.58,4.04,6.34,178.52,99.27,54.63,45.71,34.0,2017,0
4.11,4.9,3.95,19.17,187.26,97.23,55.23,46.05,31.48,2018,0
67.33,112.26,12.84,81.09,714.09,7.43,92.89,88.75,69.76,2013,0
5.18,4.46,10.73,81.09,745.91,7.43,92.89,88.15,32.81,2014,0
53.34,33.19,12.24,81.09,698.54,7.43,92.89,76.56,9.34,2015,0
-8.46,10.48,8.92,72.08,716.23,21.99,79.68,92.4,0.0,2016,0
-11.96,-10.06,8.78,71.84,644.2,23.9,77.44,94.4,0.0,2017,0
-27.82,-27.67,7.04,75.99,465.94,19.67,81.39,94.59,0.0,2018,0
-15.92,-1.7,10.21,13.7,735.63,77.07,57.7,54.88,55.72,2011,0
-8.24,-23.49,5.58,5.18,562.8,91.81,58.08,45.67,0.0,2012,0
187.78,-43.58,59.98,-27.75,317.54,266.24,19.09,30.39,51.34,2013,0
-29.26,-76.57,59.98,-46.37,52.67,468.34,21.25,10.65,29.07,2014,0
-35.24,313.1,9.72,-16.37,216.58,128.63,12.62,67.93,2.81,2015,0
79.95,-12.45,5.19,-39.86,127.73,229.67,24.1,33.05,0.0,2016,0
-24.48,90.08,14.36,18.85,497.98,85.14,34.29,77.18,0.0,2017,0
187.78,47.08,1.68,33.03,487.06,54.72,70.91,53.15,0.0,2018,0
7.67,82.89,3.18,40.25,1734.83,55.59,52.43,85.57,57.32,2014,0
20.88,-1.78,3.47,26.64,1704.0,67.17,53.3,69.53,26.32,2015,0
13.3,-20.27,3.89,1.99,1358.67,102.52,49.83,48.93,-150.52,2016,0
-4.15,14.53,3.86,9.42,1556.02,87.8,48.67,58.46,49.01,2017,0
10.46,15.65,4.61,22.96,1799.54,78.24,52.11,61.21,46.51,2018,0
56.59,65.19,7.08,30.14,381.1,39.38,81.42,47.17,31.72,2017,0
-14.78,-11.83,4.97,31.41,328.33,36.78,82.05,48.8,0.43,2018,0
-19.88,-6.62,8.75,10.08,70.05,81.33,87.6,15.24,39.49,2011,0
-22.34,0.44,8.72,11.66,70.36,78.61,84.5,19.71,36.64,2012,0
9.48,80.06,8.82,17.32,126.7,65.09,78.89,32.42,67.96,2013,0
-45.09,-17.77,11.69,26.14,104.18,62.5,69.66,48.55,-18.08,2014,0
1.33,22.98,11.02,32.94,106.5,47.25,72.16,58.92,-3.0,2015,0
-2.29,7.77,11.15,36.02,100.19,48.02,68.79,64.99,-113.94,2016,0
5.67,-16.34,9.67,8.17,62.8,87.14,55.16,51.46,0.0,2017,0
18.73,4.16,10.07,16.07,51.48,68.44,69.1,45.14,-15.78,2018,1
6.91,6.14,2.02,63.99,720.89,35.82,67.32,91.25,37.39,2016,0
4.49,-47.76,1.57,8.59,365.16,110.74,49.44,45.66,0.0,2017,0
-9.74,54.69,2.99,50.85,512.86,38.76,69.68,78.23,32.94,2018,0
37.95,90.17,4.93,28.95,1501.42,63.07,56.39,69.14,37.72,2018,0
-1.27,3.72,4.66,-6.69,418.88,137.05,42.14,42.22,63.99,2011,0
-18.24,-2.2,4.52,3.84,408.12,121.28,38.75,50.51,64.11,2012,0
-5.73,-2.3,4.02,22.16,398.74,111.0,41.8,52.43,38.41,2013,0
-3.79,0.2,4.16,18.47,399.56,111.2,39.23,54.65,50.23,2014,0
-5.57,-4.5,4.18,18.34,381.58,92.05,48.73,55.69,39.03,2015,0
-6.37,2.54,3.7,22.92,391.27,84.6,48.52,60.85,42.13,2016,0
1.15,0.96,3.57,20.73,395.03,83.48,49.51,60.49,42.52,2017,0
-2.27,1.63,3.71,22.66,401.46,81.42,48.84,62.83,45.29,2018,0
5.43,-6.8,7.41,38.4,779.08,62.89,53.97,73.19,0.0,2011,0
-7.25,2.85,9.13,33.93,801.27,73.86,40.06,81.16,62.85,2012,0
6.48,-0.13,9.39,41.56,800.26,58.92,55.15,76.12,45.24,2013,0
1.8,2.92,9.71,27.77,823.59,76.87,40.84,76.96,67.24,2014,0
31.44,8.36,6.48,18.32,892.47,79.06,45.74,68.62,74.15,2015,0
8.14,4.48,7.55,21.53,932.45,73.89,51.19,66.07,55.72,2016,0
0.91,-0.24,8.47,24.29,930.22,70.49,54.14,65.05,38.26,2017,0
-8.96,-3.55,8.33,22.64,897.17,74.55,49.37,67.91,-10.12,2018,0
-0.15,5.97,2.27,5.59,1397.17,148.15,39.73,40.68,53.27,2011,0
-16.1,-17.2,2.26,-10.43,1156.83,175.04,29.72,40.15,0.0,2012,0
0.74,6.26,2.67,-7.35,672.74,161.73,31.52,42.35,-347.16,2013,0
-11.37,-5.65,4.36,-8.47,634.74,168.82,23.9,45.08,20.09,2014,0
-1.73,-0.69,5.0,-14.61,630.36,172.45,21.44,45.56,23.63,2015,0
-44.32,8.1,3.67,23.4,551.69,75.39,33.32,88.45,32.9,2016,0
-16.56,-18.78,2.71,37.43,449.65,64.95,43.61,86.83,31.4,2017,0
-4.66,-5.13,3.35,36.51,426.6,66.12,42.87,86.41,-74.83,2018,0
-11.24,-12.73,4.42,-17.96,471.99,215.74,32.66,31.21,24.87,2011,0
41.93,13.63,5.36,-18.04,536.31,183.52,54.14,24.99,46.56,2012,0
0.59,13.93,6.43,-14.6,611.02,162.86,53.91,28.3,47.33,2013,0
-5.95,21.92,6.54,-3.29,744.96,135.69,50.21,36.69,51.43,2014,0
0.64,10.05,7.06,12.41,819.8,121.02,51.45,40.12,45.06,2015,0
-0.85,5.55,5.95,10.16,865.29,111.88,52.67,42.3,38.9,2016,0
-20.02,-27.81,5.12,5.0,624.61,149.05,44.01,37.56,-300.83,2017,0
-8.44,-14.36,8.21,-16.01,534.93,164.27,40.78,36.05,0.16,2018,0
-1.26,8.07,4.19,52.68,1411.49,42.68,67.47,76.22,46.39,2011,0
32.37,10.5,4.14,54.45,1485.42,45.92,70.23,64.83,37.89,2012,0
39.89,25.52,4.57,39.75,1599.68,45.96,73.64,57.36,49.66,2013,0
7.86,8.8,4.73,37.74,1659.19,59.61,65.78,57.4,40.93,2014,0
-7.12,26.19,5.49,38.71,1590.97,52.43,60.48,75.37,45.52,2015,0
60.05,25.98,7.64,40.37,2004.36,40.38,74.96,62.01,68.94,2016,0
22.49,32.93,6.96,55.9,2664.34,31.63,75.16,78.53,50.16,2017,0
9.86,4.61,5.56,47.44,2787.09,37.59,72.88,72.15,53.95,2018,0
10.19,-7.93,3.59,7.05,1129.97,83.87,66.7,39.7,53.38,2011,0
-6.24,-11.62,3.13,1.05,998.68,102.47,61.65,37.42,-32.65,2012,0
-10.27,1.04,4.09,2.62,1009.05,100.18,57.78,42.14,59.98,2013,0
-11.37,-2.65,3.96,15.14,982.34,93.21,56.86,46.29,-2.92,2014,0
-12.66,-6.56,3.51,2.13,917.89,97.34,51.65,49.67,-82.06,2015,0
29.75,9.64,4.13,-1.62,1006.37,122.71,46.81,43.35,57.9,2016,0
3.93,4.27,4.63,12.5,1049.34,107.31,53.31,43.51,46.85,2017,0
9.01,-2.95,4.6,5.65,1018.4,110.03,56.22,39.79,21.8,2018,0
10.89,8.72,21.66,48.36,950.42,44.0,64.54,80.58,50.04,2011,0
10.94,0.99,18.5,40.77,959.86,48.01,64.78,73.36,23.78,2012,0
1.84,10.72,19.25,35.27,1062.78,66.34,47.09,79.76,50.71,2013,0
3.78,1.32,12.09,39.48,1076.82,54.62,57.47,77.86,24.56,2014,0
2.93,6.75,10.16,41.55,1149.47,52.87,57.31,80.75,37.99,2015,0
6.71,9.56,10.56,44.45,1253.82,52.23,56.7,82.91,45.14,2016,0
15.48,19.06,13.08,46.52,1326.9,48.48,58.56,85.48,53.2,2017,0
9.97,10.04,16.08,44.41,1460.12,51.26,56.16,85.53,44.72,2018,0
31.96,75.14,7.06,65.08,1180.88,28.84,76.52,81.42,55.58,2015,0
-1.59,-7.38,5.57,53.61,1093.7,41.15,68.47,76.62,23.8,2016,0
0.42,-18.98,5.02,37.34,886.15,61.08,62.24,61.83,-13.9,2017,0
-2.94,-22.22,4.45,44.24,309.17,62.75,68.91,49.54,-98.09,2018,0
2.69,9.28,25.23,62.69,461.69,16.71,89.24,64.36,74.95,2011,0
28.87,15.59,9.68,63.46,533.67,7.62,92.89,57.73,82.88,2012,0
-7.78,12.32,7.14,79.54,599.41,7.43,92.89,70.31,83.0,2013,0
11.98,20.5,13.71,75.64,722.29,7.43,92.89,75.66,85.04,2014,0
25.97,26.09,7.16,75.71,910.74,7.43,92.89,75.73,85.04,2015,0
19.77,21.94,3.0,76.66,1110.6,7.43,92.89,77.1,85.04,2016,0
7.59,17.95,2.75,81.09,1310.01,7.43,92.89,84.53,85.04,2017,0
24.74,18.24,3.1,79.35,1548.9,7.43,92.89,80.13,85.04,2018,0
-32.95,-39.84,7.91,65.28,1085.7,15.15,88.35,76.89,36.82,2011,0
0.35,13.33,7.59,79.91,1204.81,13.37,88.4,86.76,35.55,2012,0
6.69,8.9,7.76,81.09,1284.01,11.92,89.44,88.52,29.66,2013,0
4.93,7.92,8.35,79.96,1355.3,13.89,87.33,91.21,25.46,2014,0
-10.12,-11.02,7.69,66.67,1178.77,27.43,75.23,90.3,22.04,2015,0
9.8,8.78,7.91,64.7,1257.5,28.33,74.42,90.28,31.68,2016,0
9.46,8.69,8.97,70.79,1340.19,23.18,79.09,90.19,38.89,2017,0
-15.12,-13.12,6.91,69.37,1141.47,26.56,75.63,91.75,-13.67,2018,0
9.05,-4.49,5.17,-24.62,616.24,264.77,35.99,24.18,42.23,2011,0
7.38,-0.49,5.67,-26.57,613.2,292.15,34.1,22.56,53.64,2012,0
4.45,3.1,5.98,-28.28,632.22,297.62,33.64,22.3,50.65,2013,0
2.0,4.36,6.0,-28.65,659.79,280.23,36.01,22.84,50.37,2014,0
3.49,18.46,5.89,-25.81,702.7,234.63,38.99,26.0,55.18,2015,0
0.29,15.79,6.29,-21.22,802.06,199.46,40.27,29.95,59.6,2016,0
1.46,38.81,6.45,-5.31,1027.09,136.15,45.39,40.11,58.53,2017,0
13.98,14.41,6.28,1.03,1175.1,129.73,47.81,40.23,55.18,2018,0
7.79,48.48,12.4,1.79,1705.6,135.48,28.65,52.66,66.04,2013,0
-10.1,7.71,11.29,2.55,1837.11,115.75,26.97,63.1,71.41,2014,0
-16.8,-7.72,11.39,5.03,1695.22,105.56,26.13,69.98,53.82,2015,0
-5.71,0.72,10.9,10.1,1707.5,94.4,29.44,74.75,60.9,2016,0
22.99,14.56,12.47,9.03,1956.16,96.92,32.52,69.63,66.41,2017,0
16.0,21.57,12.5,14.65,2378.1,92.31,32.64,72.97,69.54,2018,0
